text,label
RÉCIT - La confirmation du Vendéen au ministère de l’Intérieur est saluée par Les Républicains qui restent néanmoins réservés sur les équilibres politiques du nouveau gouvernement.,
"PORTRAIT - Près d’un an après avoir quitté Matignon, la députée du Calvados hérite le portefeuille de l’Éducation nationale.",
"«Ne prenez jamais ce qui vous ennuie au sérieux» répète le navigateur qui coule des jours heureux en Polynésie, auprès de sa meilleure alliée: la mer.",
"DÉCRYPTAGE - À refuser la fermeté et à engranger des bilans inquiétants, ils suscitent l’incompréhension et la colère de nombreux habitants.",
"Le nouveau garde des Sceaux a déclaré jeudi soir, au 20h de TF1, vouloir revoir construire des centres spécialement adaptés aux courtes peines qui permettent de meilleures rotations, détaille son cabinet au Figaro.",
"Quarante ans après les avoir jetées aux oubliettes, le nouveau ministre de la Justice veut les réinstaurer.",
Leur avantage : rompre avec le sentiment d’impunité des Français ; leur défaut : une réorganisation lourde qui concerne l’ensemble de la justice.,
"D’une durée de 1 minute 45, le clip vidéo aurait déjà fait plus de 40 millions de vues tous réseaux sociaux confondus, selon la ville de Mers-les-Bains.",
Un coup de maître pour l’agence Hauts-de-France Tourisme.,
"Alors que se profile un lourd agenda pour le pape, fragilisé par des problèmes de santé, d’autres dossiers délicats l’attendent&#160;: crise sociale au Vatican, finances dans le rouge, gouvernance de l’Église…",
"RÉCIT - Le 26&#160;décembre 1994, les gendarmes mènent un assaut héroïque pour libérer les passagers du vol AF&#160;8969, pris en otages par un commando islamiste.",
"La France vient d’échapper au premier attentat de masse, sept ans avant le 11&#160;septembre 2001.",
"ENTRETIEN - Environ 11% des Français se rendent à la messe de Noël, contre 2% chaque dimanche.",
Le sociologue des religions analyse les dynamiques à l’œuvre dans le pays et le rapport des jeunes générations à la foi.,
"En décidant de démissionner collectivement, les élus du parti Calédonie ensemble ont fait chuter l’exécutif calédonien qui était dirigé par un indépendantiste kanak - une première - depuis trois ans et demi.",
"Minés par les divisions, les partisans de l’indépendance sont un peu plus fragilisés.",
"Après cinq ans de restauration, la cathédrale parisienne a retrouvé sa splendeur et accueille ces mardi et mercredi les célébrations de la fête de la Nativité.",
"Dans de nombreuses villes de France, les marchés de Noël ont atteint de nouveaux records de fréquentation.",
TÉMOIGNAGES - Les messes à l’orée de la nuit pour célébrer la naissance du Christ attirent une assemblée hétéroclite.,
"Si certains sont catholiques pratiquants, de nombreux visiteurs sont des fidèles d’un soir qui souhaitent faire perdurer la tradition de Noël.",
"Après un long échange avec son prédécesseur, lors de la passation de pouvoir, le nouveau garde des Sceaux met le cap sur la lutte contre le trafic de drogues.",
Le ministère de l’Éducation parle d’«&#160;accueil&#160;» et de «&#160;continuité pédagogique&#160;» à compter du 13&#160;janvier.,
"D’ici là, il devra recenser les 117.",
"000&#160;élèves et 8700&#160;enseignants, parmi lesquels beaucoup n’ont pas l’intention de rester.",
Derrière «mamie» ou «papy» se cachent des tranches de vie parfois surprenantes ou des traits de caractère que vous étiez loin d’imaginer.,
L’Inter Milan l’a tranquillement emporté 3-0 sur la pelouse de Cagliari ce samedi dans le cadre de la 18e journée de la Serie A.,
Cette victoire permet aux Nerazzurri de prendre provisoirement la tête du championnat avant le match de l’Atalanta contre la Lazio.,
Les Peacocks ont condamné le chant de leurs supporters à la gloire de Manor Salomon comportant des paroles anti-Palestine.,
Bukayo Saka devrait rater plus de deux mois de compétitions avec Arsenal a annoncé son entraîneur Mikel Arteta en conférence de presse ce vendredi.,
"Paulo Fonseca, l’entraîneur de l’AC Milan a déclaré que le Français, qui a perdu sa place de titulaire ces dernières semaines, pouvait être meilleur.",
"L’entraîneur espagnol, qui traverse la pire période de sa carrière d’entraîneur, a expliqué qu’il n’avait pas l’intention de quitter les Citizens.",
"Le gardien de but du RC Lens pourrait rejoindre les Rouge et Noir cet hiver, à en croire les informations de L’Équipe.",
"Ce vendredi soir, les Gunners ont battu Ipswich (1-0) et reviennent à la deuxième place du classement, derrière Liverpool.",
"Ce vendredi lors de la cérémonie des Global Soccer Awards, Cristiano Ronaldo s’est exprimé sur le sujet du Ballon d’Or.",
"S’il estime que Rodri le méritait aussi, le Portugais a surtout dit que Vinicius «aurait dû l’avoir».",
"Face à l’avant-dernier de Premier League, Arsenal s’est imposé sur la plus petite des marges pour se replacer à la deuxième place du championnat.",
"Bonne nouvelle pour les amateurs d’Espaly, ils joueront à guichets fermés contre le PSG au stade Marcel Michelin.",
L’ASM qui prête son stade a annoncé la nouvelle ce vendredi sur ses réseaux sociaux.,
"Selon les informations de RMC Sport, le latéral du PSG Nuno Mendes aurait des envies d’ailleurs.",
La faute à des négociations de contrat rompu et un intérêt croissant de Manchester United.,
"Dans une vidéo publiée sur les réseaux sociaux, la pépite du Barça Lamine Yamal a assuré qu’il reviendrait «meilleur» après sa nouvelle blessure.",
"Sans contrat depuis la fin de son aventure avec le Panathinaïkos, l’entraîneur turc Fatih Terim va prendre les reines d’Al-Shabab en Arabie saoudite.",
"LE SCAN SPORT - Présent à la cérémonie des Globe Soccer Awards à Dubaï, Cristiano Ronaldo a encore taclé le foot français, précisant que le PSG était le «seul club compétitif» de l’Hexagone.",
"Seulement 12e de Bundesliga, l’Union Berlin a annoncé ce vendredi avoir démis de ses fonctions son entraîneur, le Danois Bo Svensson, qui avait rejoint le club cet été.",
Le comité d’éthique de la Fédération iranienne de football a convoqué Ramin Rezaeian parce qu’il a enlacé une supportrice avant un match ce jeudi.,
Le tribunal de commerce de Barcelone a annoncé ce vendredi n’avoir pas accordé la dérogation pour pouvoir inscrire Dani Olmo au FC Barcelone pour la deuxième partie de saison.,
Le club catalan a jusqu’au 31 décembre pour trouver une solution.,
"Dans une interview accordée à La Gazzetta dello Sport, l’attaquant de l’Inter Milan est revenu sur son appel à faire barrage au Rassemblement national lors des dernières élections législatives.",
Jorge Mendes a annoncé que la pépite espagnole allait étendre son contrat avec les Blaugrana dans les prochaines semaines.,
"Le défenseur central, qui n’entre pas dans les plans de Luis Enrique au Paris SG, cherche une porte de sortie durant le mercato hivernal.",
"Des ministres du gouvernement canadien de Justin Trudeau ont fait le déplacement en Floride, jeudi, pour rencontrer l'équipe du président élu américain Donald Trump, au moment où Ottawa s'efforce d'éviter une possible guerre économique avec les États-Unis.",
"permettant de faire fonctionner l'État malgré l'absence de budget pour 2025 a été promulguée, vendredi, par Emmanuel Macron, apprend-on dans le Journal officiel.",
Charge désormais au futur gouvernement de François Bayrou de parvenir à faire voter un nouveau projet de loi de finances.,
"Le Congrès des États-Unis a adopté dans la nuit de vendredi à samedi un texte budgétaire permettant d'assurer un financement à l'État fédéral, évitant ainsi un shutdown.",
"Le Sénat, à majorité démocrate, a approuvé le projet de loi de finance par 85 voix contre 11, ce qui évitera ainsi une fermeture partielle des principales agences fédérales.",
"Une juge américaine a de nouveau rejeté lundi le plan de rémunération stratosphérique de 55,8 milliards de dollars attribué par Tesla à son patron Elon Musk.",
"Les ventes d'armes des 100 plus grandes entreprises mondiales du secteur ont augmenté de 4,2 % en 2023, selon le rapport de Sipri, publié lundi.",
"L'année a été marquée par une nouvelle demande liée aux guerres à Gaza et en Ukraine, ainsi qu'aux tensions croissantes en Asie de l'Est.",
"AA-""",
"de la France, saluant les efforts du gouvernement pour réduire le déficit public.",
"Toutefois, l’incertitude politique et les débats budgétaires en cours à l'Assemblée nationale pourraient fragiliser cette trajectoire.",
"L'Australie a adopté jeudi une loi interdisant les réseaux sociaux aux enfants de moins de 16 ans, une première mondiale établissant une base juridique pour tous les pays souhaitant réguler davantage les grandes entreprises technologiques.",
"Donald Trump a annoncé vendredi désigner Scott Bessent, ardent promoteur d'un contrôle politique sur la Réserve fédérale, au poste-clé de secrétaire au Trésor, tandis que Russ Vought, l'un des rédacteurs principaux du controversé """,
"Project 2025""",
", doit prendre la tête du Budget.",
"Lori Chavez-Deremer, élue de l'Oregon, a quant à elle été désignée ministre du Travail.",
"L’Union européenne espère signer un accord commercial avec les pays du Mercosur lors du sommet du G20, qui se tiendra à partir du 18 novembre au Brésil.",
"En France, la perspective provoque la colère des agriculteurs.",
La victoire de Donald Trump à la présidentielle américaine a déclenché une “Trump Trade” mania.,
"Ces transactions boursières liées à des valeurs de l’univers Trump ne sont pas que le fait de spéculateurs et en disent long sur les préférences et espoirs des investisseurs, que ce soit dans le secteur des cryptomonnaies ou en matière de dérégulation.",
"Karmine Corp a réuni samedi 28 000 personnes lors d'un gala à la Paris La Défense Arena, pour marquer son influence dans l'e-sport.",
"Désormais en lice dans la meilleure compétition européenne, elle symbolise la montée en puissance du secteur en France.",
"Le distributeur Auchan a annoncé, mardi, la suppression de 2 389 emplois en France, tandis que l'équipementier Michelin prévoit de fermer avant 2026 deux usines employant 1 254 personnes.",
"du budget 2025 de la Sécurité sociale a été adoptée, lundi soir, par l'Assemblée nationale à la surprise générale, le texte ayant été profondément remanié par la gauche.",
"Le seul atout de cette entreprise est son nom : Wisesoft, qui, en chinois, est proche d’une expression signifiant """,
"Trump va gagner gros""",
Et ce n’est pas la première fois que les investisseurs privés chinois parient en Bourse uniquement en fonction d’un nom.,
"La Commission européenne a adopté, mardi, un règlement instituant des droits de douane supplémentaires sur les véhicules électriques importés de Chine, accusés de créer une concurrence déloyale avec l'industrie automobile européenne.",
"Les salariés de Boeing ont rejeté mercredi le dernier projet d'accord social qui prévoyait une hausse salariale de 35 % sur quatre ans, mais sans rétablir le système de retraite supprimé en 2008.",
SpaceX a rattrapé dimanche le premier étage de sa mégafusée Starship après un vol d'essai de près de neuf minutes.,
"L'agence de notation Fitch a maintenu la note de la France vendredi, mais en l'assortissant d'une perspective négative, au lendemain de la présentation du projet de budget 2025 prévoyant un effort de """,
"Boeing a annoncé vendredi une réduction dans les prochains mois d'environ 10 % de son personnel, soit quelque 17 000 emplois, ainsi qu'une série de mesures touchant son catalogue d'avions, pour tenter de surmonter ses difficultés financières.",
"La Chine a annoncé samedi un recours massif à l'endettement public, avec l'émission de près de 300 milliards d'euros d'obligations spéciales, pour soutenir son économie en perte de vitesse, ciblant l'immobilier et les banques.",
"Elon Musk a présenté jeudi son robotaxi Tesla, un véhicule autonome qui doit être commercialisé à moins de 30 000 dollars (27 500 euros) et dont la production serait lancée avant 2027.",
"cybercab""",
", le gouvernement de Michel Barnier a dévoilé, jeudi, un projet de loi de finances 2025 comprenant la suppression de postes dans la fonction publique, la taxation des très hauts revenus, ainsi que des contributions """,
"Les Nobel de physique Geoffrey Hinton et John Hopfield, récompensés mardi pour leurs travaux dans l'apprentissage automatique, ont exprimé leurs inquiétudes sur la révolution technologique que constitue l'intelligence artificielle.",
"Le juge de la Cour suprême Alexandre de Moraes a autorisé, mardi, la reprise immédiate des activités de X au Brésil.",
"Le ministre français de l'Économie et des Finances, Antoine Armand, a assuré, lundi, que le budget pour 2025 qui doit être présenté dans la semaine, """,
"Le syndicat des dockers américains (ILA) et l'Alliance maritime des États-Unis (USMX) – qui représente leurs employeurs – sont parvenus jeudi à un accord de principe, qui met un terme à un mouvement de grève de trois jours.",
"Une fusée Falcon 9 de SpaceX est partie samedi de Cap Canaveral, en Floride, pour récupérer Butch Wilmore et Suni Williams, bloqués depuis début juin dans la Station spatiale internationale.",
Les deux astronautes devraient être de retour sur Terre fin février.,
"La Norvège a émis, jeudi, un avis de recherche international pour retrouver Rinson Jose, un entrepreneur norvégien d’origine indienne, fondateur de Norta Global.",
Cette société bulgare est soupçonnée d’être l’une des couvertures utilisées par les services israéliens de renseignement pour organiser le vaste sabotage des bipeurs piégés qui ont explosé au Liban le 17 septembre.,
"En hausse depuis deux ans, la pauvreté a augmenté de 11 points en Argentine sur les six derniers mois pour atteindre 52,9 % de la population, selon des chiffres officiels publiés jeudi.",
"La politique d'austérité du président Javier Milei, qui a permis de faire baisser l'inflation, a aussi occasionné des milliers de pertes d'emploi dans le pays.",
"L’international égyptien des Reds, qui affrontent Leicester jeudi, est devenu le premier joueur de l’histoire du championnat anglais à atteindre le seuil des dix buts et dix passes décisives avant Noël.",
"L’enquête italienne a permis d’identifier pas moins de 22 millions d’utilisateurs qui avaient frauduleusement accès aux principales plateformes de streaming, comme Netflix ou Prime Video, mais également aux contenus des principaux diffuseurs italiens comme Sky ou encore Mediaset.",
"La FIFA a annoncé, lundi, à quelques jours de l’ouverture du mercato d’hiver, l’adoption d’un « cadre temporaire » en réaction à une décision de la Cour de justice européenne.",
Des dispositions qui ne satisfont pas pleinement l’UNFP.,
"Depuis le début de la saison, un nombre croissant de fans du ballon rond passent par des sites de « live streaming » ou installent des boîtiers IPTV pour regarder les matchs.",
L’Arcom tente de contenir le phénomène qui menace l’équilibre économique des diffuseurs.,
"La sélection nationale, qui ne peut plus disputer de compétition officielle depuis l’offensive russe en Ukraine, rencontrera le Nigeria en juin 2025.",
Le Sénégal et la Guinée ont également été approchés.,
Les Stéphanois se sont inclinés 4 buts à 0 au stade Geoffroy-Guichard dimanche en 32es de finale de la compétition.,
"Les autres clubs de Ligue 1 engagés ont fait respecter la hiérarchie à l’exception de l’AJ Auxerre, éliminé par Dunkerque, pensionnaire de Ligue 2.",
"Le club montpelliérain, dernier de Ligue 1, a été éliminé 4 buts à 0 par le club de Haute-Loire, qui évolue en National 2, samedi en 32es de finale.",
"Le Havre, également pensionnaire de l’élite, est aussi éliminé.",
Le RC Saint-Joseph (Martinique) et le Saint-Denis FC (La Réunion) sont obligés de se rendre en métropole pour disputer les 32ᵉ de finale.,
Les six prévenus étaient jugés pour leur implication dans l’affaire de séquestration du footballeur français Paul Pogba.,
"Les Parisiens possèdent dix points d’avance sur les Monégasques après leur victoire dans la Principauté (4-2), mercredi soir, en match avancé de la 16ᵉ journée.",
"L’affrontement bipolaire, omniprésent dans nos sociétés, n’est pas le seul modèle possible.",
"Preuve en est avec ce jeu où alliances et trahisons sont reines, imaginé par le situationniste danois Asger Jorn, rappelle Etienne Ghys, dans sa carte blanche au « Monde ».",
"Le double Ballon d’or a annoncé, lundi, qu’il serait candidat à la présidence de la Confédération brésilienne de football.",
"Les promoteurs d’une compétition concurrente de l’actuelle Ligue des champions ont annoncé, mardi, avoir sollicité la « reconnaissance officielle » de leur projet par l’UEFA et la FIFA.",
"Le titre de meilleure joueuse d’Afrique est revenu à l’attaquante zambienne Barbra Banda, tandis que le coach ivoirien Emerse Faé a remporté celui de meilleur entraîneur.",
"L’Espagne, championne du monde, affrontera l’Italie, la Belgique et le Portugal.",
"Le tribunal correctionnel de Marseille a condamné, lundi, plusieurs acteurs du football français pour escroquerie, exercice illégal de la profession d’agent sportif et blanchiment.",
John Valovic-Galtier a été condamné à deux ans de prison avec sursis et 300 000 euros d’amende.,
"L’UEFA a annoncé, lundi, les dotations prévues pour les sélections participant au prochain championnat d’Europe des nations, qui restent largement inférieures à celles versées aux équipes masculines lors de l’Euro 2024.",
"Sénégal, Guinée, Mali, Burkina Faso, RDC, Gabon… La liste est longue des pays qui entretiennent des relations financières difficiles avec les techniciens des équipes nationales.",
"La transhumance de centaines de milliers de gnous, l’une des plus grandes migrations terrestres au monde, est perturbée en Tanzanie et au Kenya.",
"Le barrage de Motuo, dont les autorités chinoises viennent d’approuver la construction sur le haut plateau tibétain, aurait une capacité de 60 gigawatts, soit le triple du barrage des Trois-Gorges, actuellement le plus puissant du monde.",
"D’autres indicateurs sont dans le rouge, comme le rythme des rénovations énergétiques et l’électrification des véhicules.",
"Territoire en crise qui devait déjà faire face à la prévalence de nombreuses maladies, le département français est une bombe sanitaire à retardement, alertent Kevin Goldberg, directeur général de l’ONG Solidarités International et la sociologue Aude Sturma dans une tribune au « Monde ».",
"Ne se concentrer que sur le rôle du changement climatique tend à invisibiliser les autres causes fondamentales des catastrophes dites « naturelles », très souvent liées à des choix historiques et politiques, analyse un collectif d’une trentaine de climatologues dans une tribune au « Monde ».",
"Dans un département où plus de la moitié de la population a moins de 18 ans, les Mahorais redoutent que la rentrée scolaire de janvier soit compromise.",
"Dans sa carte blanche au « Monde », Stéphane Van Damme retrace l’histoire des politiques de protection de la nature.",
Il s’interroge à propos de l’impact de certaines pratiques sur les populations locales.,
"Depuis le passage dévastateur du cyclone Chido le 14 décembre, les vols commerciaux sont à l’arrêt.",
"Un pont aérien s’est néanmoins mis en place, emprunté par 300 à 400 personnes par jour.",
Le premier ministre François Bayrou a estimé lundi que le nombre de morts à Mayotte serait très inférieur aux « chiffres alarmistes ».,
"Le préfet de l’archipel avait estimé mi-décembre que le cyclone avait fait « certainement plusieurs centaines » de morts sur l’archipel, « peut-être » même « quelques milliers ».",
"Pour la première fois, l’Ademe a mesuré la concentration de microparticules de plastique dans la terre en France.",
"Prairies, vignes, vergers ou grandes cultures, aucun type de sol n’est épargné.",
"Le 26 décembre 2004, un séisme de magnitude 9,1 au large de la côte ouest de l’île indonésienne de Sumatra avait engendré d’énormes vagues.",
"Plus de 220 000 personnes ont été tuées, dont plus de 160 000 en Indonésie.",
"La plus petite des deux îles principales de l’archipel de Mayotte, ravagée par le cyclone Chido, abrite à la fois une population cossue, des lieux de pouvoir et des bidonvilles, où les habitants ont tout perdu.",
"Cette île du golfe du Bengale miraculeusement protégée abrite une tribu isolée, « non contactée », les Shompen, et une biodiversité endémique rarissime.",
Narendra Modi rêve d’en faire un hub du transport maritime mondial.,
"Crise sanitaire dans les élevages ovins et bovins, problèmes de trésorerie des céréaliers, accord de libre-échange avec le Mercosur… L’ex-députée (Les Républicains) du Doubs, nommée à ce poste il y a trois mois par Michel Barnier, a devant elle un agenda chargé.",
"Mécanisation dans les années 1990, concurrence des sapins artificiels, inflation… les membres de la famille Bonoron, qui a acheté ses terres en 1958, dans la Nièvre, racontent le fonctionnement et l’évolution de leur métier.",
"Un arbitrage international a obligé, vendredi 20 décembre, le Mexique à revoir un décret qui interdisait l’usage de maïs transgénique pour la fabrication de certains aliments très populaires.",
Il était contesté par l’administration Biden au nom de la défense des intérêts économiques américains.,
"Après « Algues vertes », l’autrice et journaliste a enquêté sur les conséquences désastreuses de cette politique d’amélioration des rendements, mises en images par Pierre Van Hove.",
"Carole Sainsard a filmé le quotidien d’Elise Thébault à l’estive avec sa fille Margot, ses brebis, ses chiens.",
Cornélien est le choix du sapin.,
"Au milieu, les producteurs de sapins s’efforcent de verdir leur image, tandis que les bricoleurs du dimanche inventent de nouvelles façons d’accueillir le Père Noël.",
"Les producteurs espèrent renouer avec leur clientèle traditionnelle, après les chocs successifs de l’influenza aviaire, qui ont assombri les réveillons 2022 et 2023.",
"La décision est intervenue, mercredi, alors que les autorités sanitaires fédérales venaient de confirmer le premier cas grave de transmission à l’homme du virus H5N1 dans le pays.",
"La forte décélération de la croissance des ventes, en Chine comme aux Etats-Unis, assortie de la volonté de Pékin de taxer les importations, pèse sur l’activité.",
"Après qu’un groupe d’agriculteurs, liés à la FNSEA, a muré, le 28 novembre, l’entrée de l’Inrae, à Paris, un collectif de plus de 240 chercheurs souligne, dans une tribune au « Monde », que des transitions radicales sont nécessaires et que la recherche doit rester indépendante pour faire face aux enjeux monumentaux du XXIᵉ siècle.",
"L’administration Biden n’a pas pris la mesure de la menace due au virus de la grippe aviaire, qui circule intensément dans les élevages bovins américains.",
"Or celui-ci est désormais un bon candidat pour être le fauteur de la prochaine pandémie, explique, dans sa chronique, Stéphane Foucart, journaliste au « Monde ».",
"Avec un revenu annuel moyen de 106 283 euros, l’éleveur porcin distance largement les autres catégories d’agriculteurs, selon le classement établi pour 2023 par le ministère de l’agriculture.",
"A l’inverse, les céréaliers ont lourdement décroché, relève Laurence Girard, journaliste économique au « Monde ».",
"Les céréales et la vigne ont le plus souffert de cette pluviosité excessive assortie d’un manque de soleil depuis l’automne 2023, selon la publication de l’Insee de jeudi 13 décembre.",
"Les filières françaises du bœuf, de la volaille, du sucre, du maïs… s’alarment de voir arriver en Europe des centaines de milliers de tonnes de marchandises sud-américaines et en appellent à Emmanuel Macron.",
"L’Union européenne, de son côté, propose plusieurs mesures d’aide au secteur.",
"Permanences murées, peinturlurées ou recouvertes de fumier ou de déchets : ces actions de protestation, le plus souvent revendiquées par le syndicat agricole FNSEA, ont surtout visé des députés du NFP et du RN.",
"EU rules requiring all new smartphones, tablets and cameras to use the same charger came into force on Saturday, in a change Brussels said will cut costs and waste.",
"Holidaymakers are returning to Paris for winter holiday magic as the tourism industry rebounds, inspired by the successful Olympic Games and the re-opening of Notre Dame cathedral.",
"France, like much of the rest of the world, celebrates the calendar turning over from December 31st to January 1st with a party and a public holiday - here's what is open and what's closed over New Year.",
"New rates for consultations with medical professionals from GPs to endocrinologists come into effect from Sunday December 22nd, with additional increases planned for July 2025.",
"From new rules on cars and travel to changes to savings rates, income tax updates, new laws on holiday rentals and - maybe - more elections, here's what's happening in France in 2025.",
Technical problems with a train saw around 800 Eurostar passengers trapped in the Channel Tunnel for more than three hours on Friday.,
"With Christmas definitely over now, here's how to get rid of your Christmas tree and ensure that it is recycled.",
"From a new bill in Congress that might simplify tax matters to new flights and changes for second-home owners in 2025, here's our latest newsletter for Americans who either live in France, visit frequently or plan to move here some day.",
"This – one of the most commonly searched words of 2024 – is not, despite appearances, an insult.",
Genuine speeding tickets are now being sent by email to motorists who have been caught breaking the law – but how do you know if you’ve received a genuine one rather than a scam?,
"If you're driving in France you will have likely seen people use the 'queue-jumper' télépéage transponder at toll booths, but are these available to non residents?",
"Long discussed but finally coming into effect on Saturday is the 'universal charger' law, requiring all new small electronic items sold in France to use the same charging system - meaning that one charger can be used for multiple devices.",
"From wild political turbulence to the Paris Olympics and the reopenening of Notre-Dame, 2024 has been quite a year in France, but how much of it do you remember?",
Take our quiz to find out.,
"Russian Foreign Minister Sergei Lavrov on Thursday said France had tried to establish """,
"with Moscow on Ukraine but without Kyiv's participation -- a claim that was dismissed by Paris as """,
An investigation to determine the cause of death was opened on Christmas Day after the suicide of a TGV train driver on the job on Christmas Eve that caused widespread delays in France's rail traffic.,
French authorities said they rescued 107 migrants trying to cross the Channel from France to England on Wednesday.,
"In France many important admin tasks, like citizenship and residency cards, are done by the local préfecture - and waiting times vary widely between different parts of the country.",
"The Talking France podcast is back with a special 'listener questions' episode, where we answer everything from how to dress in France and whether you can move here without speaking French to the connection between Donald Trump and Marine Le Pen.",
"If you're in the mood for a good Christmas film but can't face another viewing of Elf, Home Alone or Love Actually, here are some suggestions for classic French Christmas films, compiled by cinema club Lost in Frenchlation.",
"The Archbishop of Paris Laurent Ulrich is to preside over Christmas Day mass at Notre-Dame de Paris on Wednesday morning, celebrating for the first time since the fire devastated the cathedral in 2019.",
"France officially requested Indonesia to transfer a French death row inmate imprisoned on drugs charges since 2005, a senior Indonesian minister said on Saturday.",
"Rape was the most frequently convicted crime in French courts last year, with 1,800 cases resulting in convictions, a Justice Ministry report reveals.",
Volunteers in the Comoros islands are working around the clock to support survivors fleeing Cyclone Chido in Mayotte as political tensions simmer between France and the Comoros over migration.,
"Prime Minister François Bayrou and two senior ministers will travel to Mayotte on Sunday to assess the devastating impact of Cyclone Chido, which struck the French Indian Ocean territory on 14 December.",
"Ten days after Cyclone Chido struck the French overseas territory of Mayotte, the archipelago is struggling to recover from ongoing shortages as authorities announce the closure of temporary shelters on 31 December.",
"As Unesco predicts that a tsunami will hit the Mediterranean within the next 30 to 50 years, French scientists are putting in place warning systems – hoping to avoid a death toll like the one seen in 2004 in the Indian Ocean, when a tsunami killed up to 230,000 people.",
The new government of Prime Minister François Bayrou faces a frantic fortnight as it battles to establish its credibility and fend off cross-party attempts to kill it in its infancy.,
"Violence against sex workers in France increased in 2024, with reported assaults up 6 percent compared to the previous year.",
"Many victims, particularly undocumented migrants, remain silent due to fear of deportation.",
Police and rail chiefs confirmed on Wednesday that the travel disruption that affected thousands of passengers on Christmas Eve on lines to the south-east of Paris came after a driver jumped from the cabin of his speeding train.,
Thousands of passengers faced significant delays on Christmas Eve as SNCF trains were blocked for several hours near Paris.,
"on the high-speed Southeast line in southern Seine-et-Marne around 8pm, affected multiple long distance TGV and Ouigo services.",
Thousands of worshippers are expected to celebrate Christmas Day masses at Notre Dame cathedral in Paris as part of the celebrations hailing its restoration just over five years after fire nearly destroyed the 12th century monument.,
"The first New Caledonian government led by a pro-independence leader has fallen after the resignation of members from the loyalist Caledonia Together movement on Tuesday, against the backdrop of an economic and social crisis exacerbated by recent riots.",
"The new team at the helm of France’s economy will need to begin work immediately on passing a 2025 budget, which has been in limbo since the National Assembly rejected the belt-tightening proposal from former Prime Minister Michel Barnier, which led to the toppling of his government.",
"Security has been tightened at France's biggest Christmas market in Strasbourg, following the attack on a market in Germany last week in which five people died and 200 were injured.",
"Authorities have also extended the use of a surveillance measure used at during the Paris Olympics to monitor a dozen individuals, many of whom have no previous criminal records.",
France's Prime Minister François Bayrou mounted a vigorous defence on Monday night of his choices to lead the country out of its economic and political crisis.,
France's Prime minister François Bayrou unveiled his top ministers on Monday night after protracted talks with party chiefs across the political spectrum.,
"In its first day of national mourning declared for a climate-related disaster, France will pay its respects to those in the overseas territory Mayotte killed by Tropical Cyclone Chido which swept through the island last week destroying everything in its path.",
"The legal sagas of former French president Nicolas Sarkozy are far from over as he faces a litany of judicial battles in the coming year – a year in which he will be wearing an electronic tag, after his corruption conviction was upheld by France's highest court.",
"President Emmanuel Macron returned to Paris on Sunday after a visit to cyclone-devastated Mayotte and East Africa, as France remains in political deadlock, awaiting the appointment of a new government.",
"French health authorities have extended a medical cannabis experiment until 31 July 2025, giving 1,800 patients more time to stop treatment or find alternatives.",
"French President Emmanuel Macron has highlighted the significance of France's military base in Djibouti as essential to its Indo-Pacific strategy during a stop-over visit to the country, where he met with Djiboutian President Ismaïl Omar Guelleh.",
"French painter Claire Tabouret has been chosen to create new stained-glass windows for Notre-Dame, a project supported by President Emmanuel Macron and the Archbishop of Paris but which has caused controversy.",
France’s anti-terrorism court has convicted eight people of involvement in the beheading of teacher Samuel Paty outside his school near Paris four years ago – a horrific death that shocked the country.,
Credit rating agency Moody’s has downgraded France’s seven largest banks this week – just days after lowering the country’s own sovereign credit rating.,
"The move signals rising borrowing costs for France, adding to a €3.",
2 trillion debt burden and deepening the pressure on an already fragile government.,
"The European Union has responded to France's request for assistance for its overseas territory of Mayotte, devastated by Cyclone Chido, as President Emmanuel Macron told angry locals they would be """,
France's flagship Flamanville nuclear reactor in Normandy was to start supplying electricity to homes on Friday when it's reconnected to the power grid after a dozen costly years of technical setbacks.,
"A French court has halted plans to build four large water reservoirs in western France, ruling that they would threaten the survival of the little bustard, an endangered bird species.",
"France’s new prime minister, François Bayrou, says he hopes to name a government to lead the country out of its political quagmire by Christmas at the latest.",
France urgently needs to approve a state budget as official data on Friday showed public debt has climbed to €3.,
"Mathias Pogba, a brother of the World Cup-winning France midfielder Paul Pogba, was sentenced on Thursday to three years in jail for his part in a plot to kidnap and extort 13 million euros out of his star sibling.",
"President Emmanuel Macron declared a national day of mourning in the French overseas territory of Mayotte, and announced an emergency fund for uninsured cyclone victims – as people in remote areas reported receiving no assistance since the disaster struck five days ago.",
"Au sud du Mans, des passionnés de petites voitures, nostalgiques du jeu culte des années 1960 Circuit 24, font chauffer les moteurs de leurs microbolides pour les « 24 Minutes » de Chenu.",
"Face à une déferlante de jouets vendus par l’intermédiaire de places de marché asiatiques, dont beaucoup se révèlent dangereux pour les enfants, la filière se bat pour qu’une faille, en matière de responsabilité, soit comblée au niveau européen.",
"Chaque mois, Laure Coromines décrypte les tendances numériques.",
"Focus sur les fans des téléfilms de la chaîne Hallmark, qui parodient en ligne ces productions stéréotypées.",
"Pour les municipalités, la question de l’arbre de Noël est chaque année plus délicate.",
"Polémiques, railleries et mécontentements se multiplient autour du coût économique et écologique de cette tradition.",
"L’artiste peintre vécut dans la lande brêmoise, inspirée par ses décors, ses couleurs et ses habitants.",
"Un musée lui est consacré dans le centre de cette libre cité située au bord du fleuve Weser, non loin de la mer du Nord.",
« Ecran total ».,
